Nepal,Carbon Footprint,,10.992,14.656,14.656,14.656,10.992,10.992,10.992,10.992,0.0,0.0,3.664,0.0,3.664,3.664,3.664,3.664,7.328,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,7.328
Burma,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,Carbon Footprint,,106.256,106.256,106.256,106.256,117.248,120.912,106.256,109.92,150.224,161.216,135.568,142.896,131.904,131.904,128.24,131.904,113.584,120.912,124.576,124.576,120.912,120.912,120.912,128.24,120.912,113.584,128.24,113.584
Gambia,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,Carbon Footprint,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,Carbon Footprint,,14.656,14.656,14.656,14.656,10.992,10.992,10.992,10.992,3.664,0.0,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,7.328,7.328,3.664,7.328,7.328,7.328
Eritrea,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Carbon Footprint,,40.304,40.304,40.304,40.304,47.632,43.968,40.304,43.968,51.296,54.96,43.968,43.968,43.968,43.968,40.304,43.968,36.64,40.304,40.304,43.968,40.304,43.968,51.296,51.296,43.968,43.968,54.96,43.968
Brazil,Carbon Footprint,,545.936,578.912,512.96,505.632,487.312,458.0,553.264,516.624,245.488,234.496,252.816,241.824,285.792,267.472,333.424,315.104,333.424,344.416,333.424,322.432,344.416,348.08,351.744,373.728,337.088,344.416,421.36,384.72
Somalia,Carbon Footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
